Batter,season,Phase,runs,balls_faced,fours,sixes,strike_rate,boundary_pct
RR Pant,2025,Death,70,37,3,7,189.19,27.03
RR Pant,2025,Middle,148,112,14,7,132.14,18.75
RR Pant,2025,Powerplay,51,53,6,2,96.23,15.09
RR Pant,2026,Death,72,35,10,3,205.71,37.14
RR Pant,2026,Middle,192,140,16,6,137.14,15.71
RR Pant,2026,Powerplay,49,52,4,2,94.23,11.54
RR Powar,2008,Death,26,14,4,1,185.71,35.71
RR Powar,2008,Middle,2,7,0,0,28.57,0.0
RR Powar,2009,Death,23,22,2,0,104.55,9.09
RR Powar,2010,Death,4,4,0,0,100.0,0.0
RR Powar,2010,Middle,1,4,0,0,25.0,0.0
RR Powar,2011,Death,11,13,0,0,84.62,0.0
RR Raje,2008,Death,8,9,1,0,88.89,11.11
RR Raje,2009,Death,12,9,0,1,133.33,11.11
RR Rossouw,2014,Death,14,7,1,1,200.0,28.57
RR Rossouw,2014,Middle,19,20,0,1,95.0,5.0
RR Rossouw,2014,Powerplay,6,14,1,0,42.86,7.14
RR Rossouw,2015,Middle,0,1,0,0,0.0,0.0
RR Rossouw,2015,Powerplay,14,9,1,1,155.56,22.22
RR Rossouw,2023,Death,40,16,3,3,250.0,37.5
RR Rossouw,2023,Middle,130,94,9,7,138.3,17.02
RR Rossouw,2023,Powerplay,37,30,5,1,123.33,20.0
RR Rossouw,2024,Death,2,3,0,0,66.67,0.0
RR Rossouw,2024,Middle,127,66,8,10,192.42,27.27
RR Rossouw,2024,Powerplay,82,46,17,1,178.26,39.13
RR Sarwan,2008,Middle,28,35,0,0,80.0,0.0
RR Sarwan,2008,Powerplay,45,40,6,1,112.5,17.5
RS Bopara,2009,Death,18,8,0,2,225.0,25.0
RS Bopara,2009,Middle,51,36,3,3,141.67,16.67
RS Bopara,2009,Powerplay,69,75,5,2,92.0,9.33
RS Bopara,2010,Death,51,24,7,1,212.5,33.33
RS Bopara,2010,Middle,136,121,12,1,112.4,10.74
RS Bopara,2010,Powerplay,61,69,6,1,88.41,10.14
RS Bopara,2015,Death,57,46,3,2,123.91,10.87
RS Bopara,2015,Middle,88,74,3,4,118.92,9.46
RS Gavaskar,2010,Middle,2,8,0,0,25.0,0.0
RS Sodhi,2010,Death,4,2,1,0,200.0,50.0
RT Ponting,2008,Middle,34,38,2,1,89.47,7.89
RT Ponting,2008,Powerplay,5,15,0,0,33.33,0.0
RT Ponting,2013,Middle,12,15,1,0,80.0,6.67
RT Ponting,2013,Powerplay,40,60,2,1,66.67,5.0
RV Gomez,2011,Death,40,34,3,1,117.65,11.76
RV Gomez,2011,Middle,6,15,1,0,40.0,6.67
RV Gomez,2011,Powerplay,0,1,0,0,0.0,0.0
RV Gomez,2013,Death,4,1,1,0,400.0,100.0
RV Patel,2021,Death,7,7,1,0,100.0,14.29
RV Patel,2021,Middle,18,20,2,0,90.0,10.0
RV Patel,2022,Middle,6,3,0,1,200.0,33.33
RV Patel,2023,Death,42,30,3,1,140.0,13.33
RV Patel,2023,Middle,7,13,0,0,53.85,0.0
RV Uthappa,2008,Death,34,25,3,2,136.0,20.0
RV Uthappa,2008,Middle,228,198,23,6,115.15,14.65
RV Uthappa,2008,Powerplay,54,51,8,1,105.88,17.65
RV Uthappa,2009,Death,27,18,1,2,150.0,16.67
RV Uthappa,2009,Middle,91,76,10,1,119.74,14.47
RV Uthappa,2009,Powerplay,57,76,7,0,75.0,9.21
RV Uthappa,2010,Death,107,39,5,11,274.36,41.03
RV Uthappa,2010,Middle,243,166,14,14,146.39,16.87
RV Uthappa,2010,Powerplay,24,13,2,2,184.62,30.77
RV Uthappa,2011,Death,43,26,2,3,165.38,19.23
RV Uthappa,2011,Middle,181,150,16,7,120.67,15.33
RV Uthappa,2011,Powerplay,39,29,9,0,134.48,31.03
RV Uthappa,2012,Death,42,25,4,1,168.0,20.0
RV Uthappa,2012,Middle,220,182,17,6,120.88,12.64
RV Uthappa,2012,Powerplay,142,135,17,3,105.19,14.81
RV Uthappa,2013,Death,14,6,1,1,233.33,33.33
RV Uthappa,2013,Middle,141,124,11,5,113.71,12.9
RV Uthappa,2013,Powerplay,275,238,29,6,115.55,14.71
RV Uthappa,2014,Death,37,22,5,1,168.18,27.27
RV Uthappa,2014,Middle,333,242,28,11,137.6,16.12
RV Uthappa,2014,Powerplay,289,214,41,6,135.05,21.96
RV Uthappa,2015,Death,17,12,1,0,141.67,8.33
RV Uthappa,2015,Middle,69,66,4,1,104.55,7.58
RV Uthappa,2015,Powerplay,278,199,37,6,139.7,21.61
RV Uthappa,2016,Death,14,7,1,1,200.0,28.57
RV Uthappa,2016,Middle,127,103,9,4,123.3,12.62
RV Uthappa,2016,Powerplay,253,178,35,3,142.13,21.35
RV Uthappa,2017,Death,16,11,1,1,145.45,18.18
RV Uthappa,2017,Middle,281,151,21,19,186.09,26.49
RV Uthappa,2017,Powerplay,91,73,14,1,124.66,20.55
RV Uthappa,2018,Death,0,2,0,0,0.0,0.0
RV Uthappa,2018,Middle,195,135,14,13,144.44,20.0
RV Uthappa,2018,Powerplay,155,127,16,8,122.05,18.9
RV Uthappa,2019,Death,27,22,2,1,122.73,13.64
RV Uthappa,2019,Middle,169,155,13,7,109.03,12.9
RV Uthappa,2019,Powerplay,88,70,13,2,125.71,21.43
RV Uthappa,2020,Death,12,9,2,0,133.33,22.22
RV Uthappa,2020,Middle,84,75,7,2,112.0,12.0
RV Uthappa,2020,Powerplay,100,80,10,5,125.0,18.75
RV Uthappa,2021,Middle,62,46,2,3,134.78,10.87
RV Uthappa,2021,Powerplay,53,38,6,2,139.47,21.05
RV Uthappa,2022,Death,23,10,1,3,230.0,40.0
RV Uthappa,2022,Middle,73,49,2,6,148.98,16.33
RV Uthappa,2022,Powerplay,134,111,16,5,120.72,18.92
Rahmanullah Gurbaz,2023,Middle,82,58,5,5,141.38,17.24
Rahmanullah Gurbaz,2023,Powerplay,139,111,12,9,125.23,18.92
Rahmanullah Gurbaz,2024,Middle,18,10,1,2,180.0,30.0
Rahmanullah Gurbaz,2024,Powerplay,44,36,6,2,122.22,22.22
Rahmanullah Gurbaz,2025,Middle,11,6,2,0,183.33,33.33
Rahmanullah Gurbaz,2025,Powerplay,63,47,8,3,134.04,23.4
Ramandeep Singh,2022,Death,27,11,3,1,245.45,36.36
Ramandeep Singh,2022,Middle,16,25,0,0,64.0,0.0
Ramandeep Singh,2022,Powerplay,2,3,0,0,66.67,0.0
Ramandeep Singh,2024,Death,60,25,3,6,240.0,36.0
Ramandeep Singh,2024,Middle,59,36,2,5,163.89,19.44
Ramandeep Singh,2025,Death,15,14,0,1,107.14,7.14
Ramandeep Singh,2025,Middle,32,21,1,3,152.38,19.05
Ramandeep Singh,2026,Death,31,18,5,0,172.22,27.78
Ramandeep Singh,2026,Middle,51,50,3,2,102.0,10.0
Rashid Khan,2017,Death,11,9,0,1,122.22,11.11
Rashid Khan,2018,Death,53,22,3,6,240.91,40.91
Rashid Khan,2018,Middle,6,9,0,0,66.67,0.0
Rashid Khan,2019,Death,33,21,2,2,157.14,19.05
Rashid Khan,2019,Middle,1,2,0,0,50.0,0.0
Rashid Khan,2020,Death,35,29,3,2,120.69,17.24
Rashid Khan,2021,Death,72,62,7,2,116.13,14.52
Rashid Khan,2021,Middle,6,4,1,0,150.0,25.0
Rashid Khan,2022,Death,85,35,3,9,242.86,34.29
Rashid Khan,2022,Middle,6,9,0,0,66.67,0.0
Rashid Khan,2023,Death,89,41,6,9,217.07,36.59
Rashid Khan,2023,Middle,41,19,2,4,215.79,31.58
Rashid Khan,2024,Death,63,39,8,2,161.54,25.64
Rashid Khan,2024,Middle,35,30,2,1,116.67,10.0
Rashid Khan,2025,Death,28,20,1,2,140.0,15.0
Rashid Khan,2025,Middle,12,8,1,1,150.0,25.0
Rashid Khan,2026,Death,23,15,2,1,153.33,20.0
Rashid Khan,2026,Middle,27,26,2,1,103.85,11.54
Rasikh Salam,2019,Death,5,4,0,0,125.0,0.0
Rasikh Salam,2022,Death,7,6,1,0,116.67,16.67
Rasikh Salam,2024,Death,15,9,3,0,166.67,33.33
Rasikh Salam,2024,Middle,13,21,1,0,61.9,4.76
Rasikh Salam,2026,Death,3,2,0,0,150.0,0.0
Ravi Bishnoi,2020,Death,2,6,0,0,33.33,0.0
Ravi Bishnoi,2020,Middle,5,6,1,0,83.33,16.67
Ravi Bishnoi,2021,Death,1,4,0,0,25.0,0.0
Ravi Bishnoi,2022,Death,0,1,0,0,0.0,0.0
Ravi Bishnoi,2023,Death,12,11,1,0,109.09,9.09
Ravi Bishnoi,2023,Middle,8,16,0,0,50.0,0.0
Ravi Bishnoi,2024,Death,2,4,0,0,50.0,0.0
Ravi Bishnoi,2024,Middle,2,2,0,0,100.0,0.0
Ravi Bishnoi,2025,Death,12,14,0,2,85.71,14.29
Ravi Bishnoi,2025,Middle,1,2,0,0,50.0,0.0
Ravi Bishnoi,2026,Death,0,3,0,0,0.0,0.0
Ravi Singh,2026,Middle,4,2,1,0,200.0,50.0
S Anirudha,2008,Powerplay,1,7,0,0,14.29,0.0
S Anirudha,2010,Death,29,16,2,2,181.25,25.0
S Anirudha,2010,Middle,1,2,0,0,50.0,0.0
S Anirudha,2011,Death,16,17,0,0,94.12,0.0
S Anirudha,2011,Middle,42,38,1,3,110.53,10.53
S Anirudha,2011,Powerplay,25,19,5,0,131.58,26.32
S Anirudha,2012,Death,19,6,1,2,316.67,50.0
S Anirudha,2013,Powerplay,0,2,0,0,0.0,0.0
S Anirudha,2014,Death,1,2,0,0,50.0,0.0
S Anirudha,2014,Middle,2,3,0,0,66.67,0.0
S Aravind,2011,Death,12,7,2,0,171.43,28.57
S Aravind,2011,Middle,1,1,0,0,100.0,0.0
S Aravind,2012,Death,14,8,3,0,175.0,37.5
S Aravind,2015,Death,0,1,0,0,0.0,0.0
S Aravind,2017,Death,20,25,1,0,80.0,4.0
S Aravind,2017,Middle,12,15,1,0,80.0,6.67
S Arora,2026,Death,86,43,5,8,200.0,30.23
S Arora,2026,Middle,33,33,4,1,100.0,15.15
S Arora,2026,Powerplay,2,1,0,0,200.0,0.0
S Badree,2017,Death,3,6,0,0,50.0,0.0
S Badree,2017,Middle,10,17,0,0,58.82,0.0
S Badrinath,2008,Death,83,40,7,5,207.5,30.0
S Badrinath,2008,Middle,75,57,9,2,131.58,19.3
S Badrinath,2008,Powerplay,34,33,5,1,103.03,18.18
S Badrinath,2009,Death,35,29,4,0,120.69,13.79
S Badrinath,2009,Middle,119,117,12,4,101.71,13.68
S Badrinath,2009,Powerplay,23,18,4,0,127.78,22.22
S Badrinath,2010,Death,103,69,14,1,149.28,21.74
S Badrinath,2010,Middle,228,195,23,4,116.92,13.85
S Badrinath,2010,Powerplay,24,37,4,0,64.86,10.81
S Badrinath,2011,Death,103,60,7,4,171.67,18.33
S Badrinath,2011,Middle,269,199,28,5,135.18,16.58
S Badrinath,2011,Powerplay,22,53,3,0,41.51,5.66
S Badrinath,2012,Death,2,3,0,0,66.67,0.0
S Badrinath,2012,Middle,125,100,13,2,125.0,15.0
S Badrinath,2012,Powerplay,69,78,10,0,88.46,12.82
S Badrinath,2013,Middle,114,103,10,0,110.68,9.71
S Badrinath,2013,Powerplay,10,17,1,0,58.82,5.88
S Chanderpaul,2008,Powerplay,25,31,4,0,80.65,12.9
S Dhawan,2008,Death,62,40,6,2,155.0,20.0
S Dhawan,2008,Middle,213,171,20,5,124.56,14.62
S Dhawan,2008,Powerplay,65,84,9,1,77.38,11.9
S Dhawan,2009,Death,12,10,1,0,120.0,10.0
S Dhawan,2009,Middle,24,27,2,0,88.89,7.41
S Dhawan,2009,Powerplay,4,8,0,0,50.0,0.0
S Dhawan,2010,Middle,44,36,3,1,122.22,11.11
S Dhawan,2010,Powerplay,143,133,19,2,107.52,15.79
S Dhawan,2011,Death,49,28,4,2,175.0,21.43
S Dhawan,2011,Middle,126,107,11,2,117.76,12.15
S Dhawan,2011,Powerplay,225,174,32,3,129.31,20.11
S Dhawan,2012,Death,38,20,4,2,190.0,30.0
S Dhawan,2012,Middle,221,187,19,6,118.18,13.37
S Dhawan,2012,Powerplay,309,231,35,10,133.77,19.48
S Dhawan,2013,Death,21,11,4,0,190.91,36.36
S Dhawan,2013,Middle,170,122,18,3,139.34,17.21
S Dhawan,2013,Powerplay,120,120,15,2,100.0,14.17
S Dhawan,2014,Death,16,11,2,0,145.45,18.18
S Dhawan,2014,Middle,126,110,8,4,114.55,10.91
S Dhawan,2014,Powerplay,231,196,38,3,117.86,20.92
S Dhawan,2015,Death,9,11,1,0,81.82,9.09
S Dhawan,2015,Middle,118,90,9,4,131.11,14.44
S Dhawan,2015,Powerplay,220,184,35,1,119.57,19.57
S Dhawan,2016,Death,55,30,7,2,183.33,30.0
S Dhawan,2016,Middle,234,206,20,2,113.59,10.68
S Dhawan,2016,Powerplay,208,191,23,4,108.9,14.14
S Dhawan,2017,Death,26,14,2,1,185.71,21.43
S Dhawan,2017,Middle,193,155,17,3,124.52,12.9
S Dhawan,2017,Powerplay,259,206,34,5,125.73,18.93
S Dhawan,2018,Death,15,10,2,0,150.0,20.0
S Dhawan,2018,Middle,229,157,27,6,145.86,21.02
S Dhawan,2018,Powerplay,252,195,30,8,129.23,19.49
S Dhawan,2019,Death,11,11,0,0,100.0,0.0
S Dhawan,2019,Middle,172,137,19,1,125.55,14.6
S Dhawan,2019,Powerplay,337,234,45,10,144.02,23.5
S Dhawan,2020,Death,70,45,6,2,155.56,17.78
S Dhawan,2020,Middle,291,197,26,5,147.72,15.74
S Dhawan,2020,Powerplay,252,183,34,6,137.7,21.86
S Dhawan,2021,Death,13,8,2,0,162.5,25.0
S Dhawan,2021,Middle,298,231,25,8,129.0,14.29
S Dhawan,2021,Powerplay,276,232,36,8,118.97,18.97
S Dhawan,2022,Death,34,17,2,2,200.0,23.53
S Dhawan,2022,Middle,184,149,18,2,123.49,13.42
S Dhawan,2022,Powerplay,241,206,27,8,116.99,16.99
S Dhawan,2023,Death,62,34,5,5,182.35,29.41
S Dhawan,2023,Middle,148,110,17,4,134.55,19.09
S Dhawan,2023,Powerplay,158,114,26,3,138.6,25.44
S Dhawan,2024,Death,0,1,0,0,0.0,0.0
S Dhawan,2024,Middle,53,40,4,2,132.5,15.0
S Dhawan,2024,Powerplay,99,80,14,2,123.75,20.0
S Dube,2019,Death,9,5,0,1,180.0,20.0
S Dube,2019,Middle,31,28,1,2,110.71,10.71
S Dube,2020,Death,68,45,4,5,151.11,20.0
S Dube,2020,Middle,61,60,1,4,101.67,8.33
S Dube,2021,Death,16,14,0,1,114.29,7.14
S Dube,2021,Middle,192,146,17,8,131.51,17.12
S Dube,2021,Powerplay,22,33,1,1,66.67,6.06
S Dube,2022,Death,69,33,3,6,209.09,27.27
S Dube,2022,Middle,210,144,18,10,145.83,19.44
S Dube,2022,Powerplay,8,7,1,0,114.29,14.29
S Dube,2023,Death,94,50,2,9,188.0,22.0
S Dube,2023,Middle,324,214,10,26,151.4,16.82
S Dube,2024,Death,116,62,8,10,187.1,29.03
S Dube,2024,Middle,279,181,20,18,154.14,20.99
S Dube,2025,Death,74,58,7,3,127.59,17.24
S Dube,2025,Middle,265,205,14,16,129.27,14.63
S Dube,2025,Powerplay,6,5,1,0,120.0,20.0
S Dube,2026,Death,120,66,13,6,181.82,28.79
S Dube,2026,Middle,149,103,11,9,144.66,19.42
S Dube,2026,Powerplay,1,1,0,0,100.0,0.0
S Gopal,2014,Death,11,10,1,0,110.0,10.0
S Gopal,2015,Death,1,1,0,0,100.0,0.0
S Gopal,2016,Middle,2,16,0,0,12.5,0.0
S Gopal,2018,Death,37,33,4,0,112.12,12.12
S Gopal,2018,Middle,13,12,1,0,108.33,8.33
S Gopal,2019,Death,33,19,4,1,173.68,26.32
S Gopal,2019,Middle,30,23,4,0,130.43,17.39
S Gopal,2019,Powerplay,0,4,0,0,0.0,0.0
S Gopal,2020,Death,21,14,3,0,150.0,21.43
S Gopal,2020,Middle,16,25,0,0,64.0,0.0
S Gopal,2021,Death,7,4,0,1,175.0,25.0
S Gopal,2021,Middle,0,1,0,0,0.0,0.0
S Gopal,2022,Death,9,7,2,0,128.57,28.57
S Kaul,2013,Death,7,9,0,0,77.78,0.0
S Kaul,2014,Death,2,2,0,0,100.0,0.0
S Kaul,2017,Death,0,2,0,0,0.0,0.0
S Kaul,2018,Death,1,9,0,0,11.11,0.0
S Kaul,2018,Middle,2,5,0,0,40.0,0.0
S Kaul,2019,Death,0,1,0,0,0.0,0.0
S Kaul,2021,Death,8,8,1,0,100.0,12.5
S Kaushik,2016,Death,0,1,0,0,0.0,0.0
S Ladda,2010,Death,0,1,0,0,0.0,0.0
S Ladda,2010,Middle,0,8,0,0,0.0,0.0
S Lamichhane,2019,Death,0,1,0,0,0.0,0.0
S Nadeem,2011,Death,0,1,0,0,0.0,0.0
S Nadeem,2012,Death,0,2,0,0,0.0,0.0
S Nadeem,2013,Death,11,22,1,0,50.0,4.55
S Nadeem,2013,Middle,3,5,0,0,60.0,0.0
S Nadeem,2014,Death,2,2,0,0,100.0,0.0
S Nadeem,2014,Middle,5,17,0,0,29.41,0.0
S Nadeem,2015,Death,0,3,0,0,0.0,0.0
S Nadeem,2015,Middle,2,4,0,0,50.0,0.0
S Nadeem,2016,Death,1,4,0,0,25.0,0.0
S Nadeem,2016,Middle,0,1,0,0,0.0,0.0
S Nadeem,2017,Death,2,9,0,0,22.22,0.0
S Nadeem,2018,Middle,6,8,0,0,75.0,0.0
S Nadeem,2020,Death,7,8,1,0,87.5,12.5
S Nadeem,2021,Death,0,1,0,0,0.0,0.0
S Narwal,2010,Death,2,3,0,0,66.67,0.0
S Narwal,2010,Middle,12,9,2,0,133.33,22.22
S Narwal,2013,Death,17,12,3,0,141.67,25.0
S Narwal,2013,Middle,6,3,1,0,200.0,33.33
S Rana,2011,Death,13,9,2,0,144.44,22.22
S Rana,2011,Middle,3,6,0,0,50.0,0.0
S Rana,2014,Death,44,32,5,0,137.5,15.62
S Rana,2014,Middle,7,10,0,0,70.0,0.0
S Rana,2014,Powerplay,20,22,2,1,90.91,13.64
S Randiv,2011,Death,2,4,0,0,50.0,0.0
S Sohal,2008,Death,4,8,0,0,50.0,0.0
S Sohal,2009,Powerplay,115,91,9,8,126.37,18.68
S Sohal,2011,Death,0,1,0,0,0.0,0.0
S Sohal,2011,Middle,85,63,8,3,134.92,17.46
S Sohal,2011,Powerplay,164,126,17,7,130.16,19.05
S Sreesanth,2008,Death,0,3,0,0,0.0,0.0
S Sreesanth,2009,Death,5,18,1,0,27.78,5.56
S Sreesanth,2010,Death,27,21,5,0,128.57,23.81
S Sreesanth,2011,Death,1,8,0,0,12.5,0.0
S Sreesanth,2011,Middle,0,1,0,0,0.0,0.0
S Sreesanth,2013,Death,1,4,0,0,25.0,0.0
S Sriram,2010,Middle,14,18,1,0,77.78,5.56
S Sriram,2010,Powerplay,13,11,2,0,118.18,18.18
S Sriram,2011,Middle,4,7,0,0,57.14,0.0
S Tyagi,2010,Death,3,4,0,0,75.0,0.0
S Vidyut,2008,Middle,42,33,5,1,127.27,18.18
S Vidyut,2008,Powerplay,103,76,16,2,135.53,23.68
SA Abbott,2015,Death,14,9,1,1,155.56,22.22
SA Abbott,2015,Middle,1,4,0,0,25.0,0.0
SA Abbott,2022,Death,6,2,0,1,300.0,50.0
SA Abbott,2022,Middle,1,3,0,0,33.33,0.0
SA Asnodkar,2008,Middle,103,97,13,0,106.19,13.4
SA Asnodkar,2008,Powerplay,208,134,30,6,155.22,26.87
SA Asnodkar,2009,Middle,42,32,5,1,131.25,18.75
SA Asnodkar,2009,Powerplay,56,61,6,3,91.8,14.75
SA Asnodkar,2010,Powerplay,5,4,1,0,125.0,25.0
SA Asnodkar,2011,Powerplay,9,9,1,0,100.0,11.11
SA Yadav,2012,Middle,0,4,0,0,0.0,0.0
SA Yadav,2014,Death,95,63,11,3,150.79,22.22
SA Yadav,2014,Middle,65,48,4,2,135.42,12.5
SA Yadav,2014,Powerplay,0,4,0,0,0.0,0.0
SA Yadav,2015,Death,48,24,4,3,200.0,29.17
SA Yadav,2015,Middle,88,79,7,3,111.39,12.66
SA Yadav,2015,Powerplay,21,10,1,2,210.0,30.0
SA Yadav,2016,Death,32,14,5,1,228.57,42.86
SA Yadav,2016,Middle,104,92,8,2,113.04,10.87
SA Yadav,2016,Powerplay,44,35,5,2,125.71,20.0
SA Yadav,2017,Death,39,28,3,2,139.29,17.86
SA Yadav,2017,Middle,66,60,5,1,110.0,10.0
SA Yadav,2018,Death,8,7,1,0,114.29,14.29
SA Yadav,2018,Middle,216,175,22,4,123.43,14.86
SA Yadav,2018,Powerplay,288,202,38,12,142.57,24.75
SA Yadav,2019,Death,27,17,2,2,158.82,23.53
SA Yadav,2019,Middle,294,231,25,7,127.27,13.85
SA Yadav,2019,Powerplay,103,76,18,1,135.53,25.0
SA Yadav,2020,Death,47,20,5,3,235.0,40.0
SA Yadav,2020,Middle,284,214,31,5,132.71,16.82
SA Yadav,2020,Powerplay,149,96,25,3,155.21,29.17
SA Yadav,2021,Death,37,19,7,1,194.74,42.11
SA Yadav,2021,Middle,199,136,20,8,146.32,20.59
SA Yadav,2021,Powerplay,80,65,13,1,123.08,21.54
SA Yadav,2022,Death,80,36,5,8,222.22,36.11
SA Yadav,2022,Middle,179,141,13,7,126.95,14.18
SA Yadav,2022,Powerplay,42,29,5,1,144.83,20.69
SA Yadav,2023,Death,76,30,8,5,253.33,43.33
SA Yadav,2023,Middle,473,265,52,21,178.49,27.55
SA Yadav,2023,Powerplay,46,37,4,1,124.32,13.51
SA Yadav,2024,Death,21,7,2,2,300.0,57.14
SA Yadav,2024,Middle,238,142,23,12,167.61,24.65
SA Yadav,2024,Powerplay,86,56,11,4,153.57,26.79
SA Yadav,2025,Death,83,43,7,6,193.02,30.23
SA Yadav,2025,Middle,557,326,54,28,170.86,25.15
SA Yadav,2025,Powerplay,77,58,8,4,132.76,20.69
SA Yadav,2026,Death,7,6,1,0,116.67,16.67
SA Yadav,2026,Middle,182,123,17,6,147.97,18.7
SA Yadav,2026,Powerplay,81,54,10,4,150.0,25.93
SB Bangar,2008,Death,29,17,1,3,170.59,23.53
SB Bangar,2008,Middle,18,32,0,0,56.25,0.0
SB Bangar,2009,Middle,2,9,0,0,22.22,0.0
SB Dubey,2024,Death,10,5,1,1,200.0,40.0
SB Dubey,2024,Middle,23,14,2,1,164.29,21.43
SB Dubey,2025,Death,76,37,3,7,205.41,27.03
SB Dubey,2025,Middle,15,22,1,0,68.18,4.55
SB Dubey,2025,Powerplay,14,6,2,1,233.33,50.0
SB Dubey,2026,Death,42,30,5,1,140.0,20.0
SB Dubey,2026,Middle,39,28,3,2,139.29,17.86
SB Jakati,2009,Death,20,15,3,0,133.33,20.0
SB Jakati,2012,Death,7,12,0,0,58.33,0.0
SB Jakati,2016,Death,1,2,0,0,50.0,0.0
SB Joshi,2008,Middle,6,14,0,0,42.86,0.0
SB Styris,2008,Death,16,16,2,0,100.0,12.5
SB Styris,2008,Middle,88,94,7,2,93.62,9.57
SB Styris,2008,Powerplay,8,12,0,0,66.67,0.0
SB Styris,2009,Middle,14,8,0,1,175.0,12.5
SB Styris,2011,Death,5,2,1,0,250.0,50.0
SB Wagh,2011,Death,2,3,0,0,66.67,0.0
SC Ganguly,2008,Death,48,16,2,5,300.0,43.75
SC Ganguly,2008,Middle,173,168,12,9,102.98,12.5
SC Ganguly,2008,Powerplay,128,121,19,1,105.79,16.53
SC Ganguly,2009,Death,13,13,1,0,100.0,7.69
SC Ganguly,2009,Middle,119,121,7,3,98.35,8.26
SC Ganguly,2009,Powerplay,51,71,5,2,71.83,9.86
SC Ganguly,2010,Death,37,22,1,4,168.18,22.73
SC Ganguly,2010,Middle,237,202,22,6,117.33,13.86
SC Ganguly,2010,Powerplay,219,194,35,5,112.89,20.62
SC Ganguly,2011,Death,2,4,0,0,50.0,0.0
SC Ganguly,2011,Middle,44,41,3,2,107.32,12.2
SC Ganguly,2011,Powerplay,4,13,0,0,30.77,0.0
SC Ganguly,2012,Death,14,10,1,1,140.0,20.0
SC Ganguly,2012,Middle,127,143,12,2,88.81,9.79
SC Ganguly,2012,Powerplay,127,118,17,1,107.63,15.25
SD Chitnis,2008,Death,12,9,1,0,133.33,11.11
SD Chitnis,2009,Death,6,7,1,0,85.71,14.29
SD Chitnis,2009,Middle,0,1,0,0,0.0,0.0
SD Chitnis,2011,Death,8,8,1,0,100.0,12.5
SD Chitnis,2011,Middle,1,1,0,0,100.0,0.0
SD Chitnis,2012,Death,6,6,0,0,100.0,0.0
SD Chitnis,2012,Middle,59,50,7,1,118.0,16.0
SD Chitnis,2012,Powerplay,1,6,0,0,16.67,0.0
SD Hope,2024,Death,7,7,0,0,100.0,0.0
SD Hope,2024,Middle,98,55,3,8,178.18,20.0
SD Hope,2024,Powerplay,78,60,9,4,130.0,21.67
SD Lad,2019,Powerplay,15,13,1,1,115.38,15.38
SE Bond,2010,Middle,1,2,0,0,50.0,0.0
SE Marsh,2008,Death,38,24,2,3,158.33,20.83
SE Marsh,2008,Middle,364,238,32,17,152.94,20.59
SE Marsh,2008,Powerplay,212,178,25,6,119.1,17.42
SE Marsh,2010,Death,19,6,1,2,316.67,50.0
SE Marsh,2010,Middle,90,60,7,4,150.0,18.33
SE Marsh,2010,Powerplay,38,48,6,0,79.17,12.5
SE Marsh,2011,Death,43,31,2,2,138.71,12.9
SE Marsh,2011,Middle,372,223,34,18,166.82,23.32
SE Marsh,2011,Powerplay,85,89,15,0,95.51,16.85
SE Marsh,2012,Death,30,13,1,2,230.77,23.08
SE Marsh,2012,Middle,179,140,17,5,127.86,15.71
SE Marsh,2012,Powerplay,127,127,21,0,100.0,16.54
SE Marsh,2013,Death,20,20,1,0,100.0,5.0
SE Marsh,2013,Middle,173,122,19,4,141.8,18.85
SE Marsh,2013,Powerplay,107,107,19,0,100.0,17.76
SE Marsh,2014,Middle,55,35,5,2,157.14,20.0
SE Marsh,2014,Powerplay,15,17,2,1,88.24,17.65
SE Marsh,2015,Middle,48,26,3,3,184.62,23.08
SE Marsh,2015,Powerplay,41,36,6,0,113.89,16.67
SE Marsh,2016,Death,18,10,1,1,180.0,20.0
SE Marsh,2016,Middle,107,87,8,3,122.99,12.64
SE Marsh,2016,Powerplay,34,37,4,0,91.89,10.81
SE Marsh,2017,Middle,146,98,18,3,148.98,21.43
SE Marsh,2017,Powerplay,112,94,18,1,119.15,20.21
SE Rutherford,2019,Death,47,24,2,5,195.83,29.17
SE Rutherford,2019,Middle,26,30,0,2,86.67,6.67
SE Rutherford,2022,Death,2,4,0,0,50.0,0.0
SE Rutherford,2022,Middle,27,34,1,1,79.41,5.88
SE Rutherford,2022,Powerplay,4,12,0,0,33.33,0.0
SE Rutherford,2025,Death,96,61,7,6,157.38,21.31
SE Rutherford,2025,Middle,194,119,15,12,163.03,22.69
SE Rutherford,2025,Powerplay,0,4,0,0,0.0,0.0
SE Rutherford,2026,Death,54,29,1,7,186.21,27.59
SE Rutherford,2026,Middle,69,45,4,5,153.33,20.0
SH Johnson,2024,Death,6,7,1,0,85.71,14.29
SH Johnson,2025,Death,1,1,0,0,100.0,0.0
SH Johnson,2025,Middle,1,3,0,0,33.33,0.0
SH Johnson,2026,Middle,0,1,0,0,0.0,0.0
SJ Srivastava,2010,Death,1,2,0,0,50.0,0.0
SJ Srivastava,2011,Death,4,3,0,0,133.33,0.0
SK Raina,2008,Death,35,26,3,1,134.62,15.38
SK Raina,2008,Middle,293,201,18,15,145.77,16.42
SK Raina,2008,Powerplay,92,67,14,2,137.31,23.88
SK Raina,2009,Death,48,29,4,3,165.52,24.14
SK Raina,2009,Middle,244,184,19,9,132.61,15.22
