Bowler,Opponent,runs_conceded,balls_bowled,overs,economy,wickets
NLTC Perera,Gujarat Lions,40,24,4.0,10.0,2
NLTC Perera,Kings XI Punjab,117,85,14.166666666666666,8.26,2
NLTC Perera,Kolkata Knight Riders,135,93,15.5,8.71,4
NLTC Perera,Mumbai Indians,178,99,16.5,10.79,0
NLTC Perera,Pune Warriors,56,54,9.0,6.22,5
NLTC Perera,Rajasthan Royals,84,72,12.0,7.0,3
NLTC Perera,Royal Challengers Bengaluru,125,84,14.0,8.93,5
NLTC Perera,Sunrisers Hyderabad,58,36,6.0,9.67,1
NM Coulter-Nile,Chennai Super Kings,49,48,8.0,6.12,4
NM Coulter-Nile,Delhi Capitals,87,84,14.0,6.21,4
NM Coulter-Nile,Delhi Daredevils,55,48,8.0,6.88,6
NM Coulter-Nile,Gujarat Lions,40,20,3.3333333333333335,12.0,2
NM Coulter-Nile,Kings XI Punjab,93,90,15.0,6.2,5
NM Coulter-Nile,Kolkata Knight Riders,130,96,16.0,8.12,4
NM Coulter-Nile,Mumbai Indians,78,66,11.0,7.09,4
NM Coulter-Nile,Punjab Kings,19,24,4.0,4.75,0
NM Coulter-Nile,Rajasthan Royals,127,96,16.0,7.94,5
NM Coulter-Nile,Rising Pune Supergiants,59,36,6.0,9.83,0
NM Coulter-Nile,Royal Challengers Bengaluru,47,39,6.5,7.23,3
NM Coulter-Nile,Sunrisers Hyderabad,270,210,35.0,7.71,11
NT Ellis,Delhi Capitals,84,60,10.0,8.4,2
NT Ellis,Kolkata Knight Riders,92,66,11.0,8.36,2
NT Ellis,Mumbai Indians,127,90,15.0,8.47,5
NT Ellis,Rajasthan Royals,87,72,12.0,7.25,6
NT Ellis,Royal Challengers Bengaluru,39,24,4.0,9.75,1
NT Ellis,Sunrisers Hyderabad,97,66,11.0,8.82,3
Naman Dhir,Chennai Super Kings,12,18,3.0,4.0,0
Naman Dhir,Gujarat Titans,22,12,2.0,11.0,0
Naman Dhir,Kolkata Knight Riders,24,18,3.0,8.0,0
Naman Dhir,Lucknow Super Giants,17,4,0.6666666666666666,25.5,0
Navdeep Saini,Chennai Super Kings,122,114,19.0,6.42,1
Navdeep Saini,Delhi Capitals,112,66,11.0,10.18,3
Navdeep Saini,Kings XI Punjab,111,96,16.0,6.94,2
Navdeep Saini,Kolkata Knight Riders,98,84,14.0,7.0,5
Navdeep Saini,Lucknow Super Giants,36,18,3.0,12.0,0
Navdeep Saini,Mumbai Indians,147,90,15.0,9.8,3
Navdeep Saini,Punjab Kings,39,24,4.0,9.75,3
Navdeep Saini,Rajasthan Royals,112,78,13.0,8.62,1
Navdeep Saini,Royal Challengers Bengaluru,35,18,3.0,11.67,1
Navdeep Saini,Sunrisers Hyderabad,118,82,13.666666666666666,8.63,5
Naveen-ul-Haq,Delhi Capitals,74,42,7.0,10.57,3
Naveen-ul-Haq,Gujarat Titans,52,48,8.0,6.5,2
Naveen-ul-Haq,Kolkata Knight Riders,94,48,8.0,11.75,3
Naveen-ul-Haq,Mumbai Indians,132,96,16.0,8.25,7
Naveen-ul-Haq,Punjab Kings,66,48,8.0,8.25,3
Naveen-ul-Haq,Rajasthan Royals,55,48,8.0,6.88,2
Naveen-ul-Haq,Royal Challengers Bengaluru,54,46,7.666666666666667,7.04,5
Naveen-ul-Haq,Sunrisers Hyderabad,37,12,2.0,18.5,0
Nithish Kumar Reddy,Chennai Super Kings,68,42,7.0,9.71,2
Nithish Kumar Reddy,Delhi Capitals,72,37,6.166666666666667,11.68,2
Nithish Kumar Reddy,Gujarat Titans,27,18,3.0,9.0,0
Nithish Kumar Reddy,Kolkata Knight Riders,35,24,4.0,8.75,2
Nithish Kumar Reddy,Lucknow Super Giants,39,18,3.0,13.0,1
Nithish Kumar Reddy,Mumbai Indians,81,42,7.0,11.57,1
Nithish Kumar Reddy,Punjab Kings,114,60,10.0,11.4,2
Nithish Kumar Reddy,Rajasthan Royals,58,42,7.0,8.29,2
Nithish Kumar Reddy,Royal Challengers Bengaluru,59,42,7.0,8.43,1
Noor Ahmad,Chennai Super Kings,68,54,9.0,7.56,3
Noor Ahmad,Delhi Capitals,158,107,17.833333333333332,8.86,5
Noor Ahmad,Gujarat Titans,87,66,11.0,7.91,4
Noor Ahmad,Kolkata Knight Riders,79,84,14.0,5.64,10
Noor Ahmad,Lucknow Super Giants,122,144,24.0,5.08,4
Noor Ahmad,Mumbai Indians,206,162,27.0,7.63,11
Noor Ahmad,Punjab Kings,152,114,19.0,8.0,6
Noor Ahmad,Rajasthan Royals,178,110,18.333333333333332,9.71,6
Noor Ahmad,Royal Challengers Bengaluru,212,144,24.0,8.83,8
Noor Ahmad,Sunrisers Hyderabad,171,113,18.833333333333332,9.08,4
O Thomas,Delhi Capitals,13,6,1.0,13.0,0
O Thomas,Kolkata Knight Riders,30,24,4.0,7.5,1
O Thomas,Royal Challengers Bengaluru,5,6,1.0,5.0,2
O Thomas,Sunrisers Hyderabad,27,24,4.0,6.75,2
OC McCoy,Chennai Super Kings,18,24,4.0,4.5,2
OC McCoy,Delhi Capitals,49,19,3.1666666666666665,15.47,1
OC McCoy,Gujarat Titans,62,43,7.166666666666667,8.65,1
OC McCoy,Kolkata Knight Riders,37,22,3.6666666666666665,10.09,2
OC McCoy,Lucknow Super Giants,31,24,4.0,7.75,2
OC McCoy,Royal Challengers Bengaluru,22,24,4.0,5.5,3
OC McCoy,Sunrisers Hyderabad,12,6,1.0,12.0,0
OF Smith,Chennai Super Kings,14,12,2.0,7.0,1
OF Smith,Gujarat Titans,34,18,3.0,11.33,0
OF Smith,Kolkata Knight Riders,37,12,2.0,18.5,1
OF Smith,Mumbai Indians,28,18,3.0,9.33,4
OF Smith,Royal Challengers Bengaluru,51,24,4.0,12.75,0
OF Smith,Sunrisers Hyderabad,8,6,1.0,8.0,0
P Amarnath,Delhi Daredevils,35,18,3.0,11.67,0
P Amarnath,Kings XI Punjab,77,42,7.0,11.0,2
P Amarnath,Kolkata Knight Riders,29,24,4.0,7.25,2
P Amarnath,Mumbai Indians,57,24,4.0,14.25,1
P Amarnath,Royal Challengers Bengaluru,38,24,4.0,9.5,2
P Awana,Chennai Super Kings,180,126,21.0,8.57,7
P Awana,Deccan Chargers,66,48,8.0,8.25,3
P Awana,Delhi Daredevils,123,108,18.0,6.83,7
P Awana,Kolkata Knight Riders,134,81,13.5,9.93,3
P Awana,Mumbai Indians,101,96,16.0,6.31,6
P Awana,Pune Warriors,71,72,12.0,5.92,2
P Awana,Rajasthan Royals,143,96,16.0,8.94,2
P Awana,Royal Challengers Bengaluru,137,96,16.0,8.56,8
P Awana,Sunrisers Hyderabad,35,24,4.0,8.75,1
P Dubey,Delhi Capitals,20,12,2.0,10.0,1
P Dubey,Mumbai Indians,58,36,6.0,9.67,0
P Dubey,Punjab Kings,18,18,3.0,6.0,1
P Dubey,Sunrisers Hyderabad,14,12,2.0,7.0,0
P Kumar,Chennai Super Kings,450,342,57.0,7.89,14
P Kumar,Deccan Chargers,296,234,39.0,7.59,10
P Kumar,Delhi Daredevils,401,300,50.0,8.02,11
P Kumar,Kings XI Punjab,273,225,37.5,7.28,9
P Kumar,Kolkata Knight Riders,350,288,48.0,7.29,9
P Kumar,Mumbai Indians,364,321,53.5,6.8,13
P Kumar,Pune Warriors,147,138,23.0,6.39,4
P Kumar,Rajasthan Royals,309,276,46.0,6.72,10
P Kumar,Rising Pune Supergiants,97,60,10.0,9.7,1
P Kumar,Royal Challengers Bengaluru,256,206,34.333333333333336,7.46,4
P Kumar,Sunrisers Hyderabad,163,134,22.333333333333332,7.3,5
P Negi,Chennai Super Kings,76,48,8.0,9.5,2
P Negi,Delhi Capitals,26,18,3.0,8.67,1
P Negi,Delhi Daredevils,41,36,6.0,6.83,7
P Negi,Gujarat Lions,43,36,6.0,7.17,2
P Negi,Kings XI Punjab,122,90,15.0,8.13,4
P Negi,Kolkata Knight Riders,96,104,17.333333333333332,5.54,8
P Negi,Mumbai Indians,205,126,21.0,9.76,2
P Negi,Pune Warriors,22,24,4.0,5.5,0
P Negi,Rajasthan Royals,90,78,13.0,6.92,4
P Negi,Rising Pune Supergiants,38,48,8.0,4.75,2
P Negi,Royal Challengers Bengaluru,105,72,12.0,8.75,1
P Negi,Sunrisers Hyderabad,58,36,6.0,9.67,1
P Parameswaran,Deccan Chargers,56,42,7.0,8.0,2
P Parameswaran,Delhi Daredevils,58,42,7.0,8.29,5
P Parameswaran,Kings XI Punjab,22,12,2.0,11.0,0
P Parameswaran,Kolkata Knight Riders,21,24,4.0,5.25,0
P Parameswaran,Rajasthan Royals,19,21,3.5,5.43,2
P Parameswaran,Royal Challengers Bengaluru,37,13,2.1666666666666665,17.08,0
P Prasanth,Rajasthan Royals,18,6,1.0,18.0,0
P Ray Barman,Sunrisers Hyderabad,56,24,4.0,14.0,0
P Sahu,Delhi Daredevils,26,15,2.5,10.4,0
P Sahu,Gujarat Lions,35,24,4.0,8.75,1
P Sahu,Kolkata Knight Riders,18,24,4.0,4.5,2
P Sahu,Mumbai Indians,35,18,3.0,11.67,0
P Sahu,Rising Pune Supergiants,30,24,4.0,7.5,0
P Suyal,Chennai Super Kings,44,36,6.0,7.33,1
P Suyal,Kings XI Punjab,21,18,3.0,7.0,0
P Suyal,Rajasthan Royals,40,24,4.0,10.0,0
P Suyal,Royal Challengers Bengaluru,32,18,3.0,10.67,1
PC Valthaty,Deccan Chargers,47,48,8.0,5.88,5
PC Valthaty,Delhi Daredevils,47,30,5.0,9.4,1
PC Valthaty,Kolkata Knight Riders,13,12,2.0,6.5,0
PC Valthaty,Mumbai Indians,10,6,1.0,10.0,0
PC Valthaty,Pune Warriors,17,13,2.1666666666666665,7.85,0
PC Valthaty,Rajasthan Royals,35,18,3.0,11.67,0
PC Valthaty,Royal Challengers Bengaluru,30,24,4.0,7.5,1
PD Collingwood,Deccan Chargers,23,18,3.0,7.67,1
PD Collingwood,Kings XI Punjab,19,24,4.0,4.75,2
PD Collingwood,Kolkata Knight Riders,25,17,2.8333333333333335,8.82,1
PD Collingwood,Mumbai Indians,27,24,4.0,6.75,0
PD Collingwood,Rajasthan Royals,6,6,1.0,6.0,1
PH Solanki,Gujarat Titans,18,24,4.0,4.5,0
PH Solanki,Rajasthan Royals,20,12,2.0,10.0,2
PHKD Mendis,Chennai Super Kings,26,18,3.0,8.67,1
PHKD Mendis,Gujarat Titans,30,18,3.0,10.0,0
PHKD Mendis,Kolkata Knight Riders,4,6,1.0,4.0,1
PJ Cummins,Chennai Super Kings,325,240,40.0,8.12,10
PJ Cummins,Delhi Capitals,219,156,26.0,8.42,9
PJ Cummins,Gujarat Lions,68,48,8.0,8.5,3
PJ Cummins,Gujarat Titans,112,94,15.666666666666666,7.15,4
PJ Cummins,Kings XI Punjab,83,72,12.0,6.92,2
PJ Cummins,Kolkata Knight Riders,253,156,26.0,9.73,7
PJ Cummins,Lucknow Super Giants,106,66,11.0,9.64,3
PJ Cummins,Mumbai Indians,402,270,45.0,8.93,15
PJ Cummins,Punjab Kings,159,114,19.0,8.37,6
PJ Cummins,Rajasthan Royals,338,209,34.833333333333336,9.7,10
PJ Cummins,Rising Pune Supergiants,53,43,7.166666666666667,7.4,3
PJ Cummins,Royal Challengers Bengaluru,313,222,37.0,8.46,11
PJ Cummins,Sunrisers Hyderabad,147,119,19.833333333333332,7.41,4
PJ Sangwan,Chennai Super Kings,177,114,19.0,9.32,6
PJ Sangwan,Deccan Chargers,59,64,10.666666666666666,5.53,4
PJ Sangwan,Delhi Daredevils,114,66,11.0,10.36,3
PJ Sangwan,Kings XI Punjab,153,96,16.0,9.56,4
PJ Sangwan,Kolkata Knight Riders,110,84,14.0,7.86,4
PJ Sangwan,Mumbai Indians,151,138,23.0,6.57,7
PJ Sangwan,Punjab Kings,23,12,2.0,11.5,0
PJ Sangwan,Rajasthan Royals,77,72,12.0,6.42,1
PJ Sangwan,Rising Pune Supergiants,37,24,4.0,9.25,2
PJ Sangwan,Royal Challengers Bengaluru,174,126,21.0,8.29,7
PJ Sangwan,Sunrisers Hyderabad,100,60,10.0,10.0,0
PM Sarvesh Kumar,Chennai Super Kings,18,12,2.0,9.0,1
PM Sarvesh Kumar,Delhi Daredevils,23,18,3.0,7.67,0
PP Chawla,Chennai Super Kings,611,447,74.5,8.2,22
PP Chawla,Deccan Chargers,276,210,35.0,7.89,7
PP Chawla,Delhi Capitals,192,125,20.833333333333332,9.22,7
PP Chawla,Delhi Daredevils,456,368,61.333333333333336,7.43,20
PP Chawla,Gujarat Lions,62,48,8.0,7.75,2
PP Chawla,Gujarat Titans,139,84,14.0,9.93,6
PP Chawla,Kings XI Punjab,379,276,46.0,8.24,15
PP Chawla,Kochi Tuskers Kerala,24,24,4.0,6.0,1
PP Chawla,Kolkata Knight Riders,330,272,45.333333333333336,7.28,14
PP Chawla,Lucknow Super Giants,104,84,14.0,7.43,5
PP Chawla,Mumbai Indians,582,433,72.16666666666667,8.06,25
PP Chawla,Pune Warriors,101,90,15.0,6.73,2
PP Chawla,Punjab Kings,43,42,7.0,6.14,4
PP Chawla,Rajasthan Royals,602,476,79.33333333333333,7.59,24
PP Chawla,Rising Pune Supergiants,83,66,11.0,7.55,3
PP Chawla,Royal Challengers Bengaluru,567,457,76.16666666666667,7.44,19
PP Chawla,Sunrisers Hyderabad,475,348,58.0,8.19,16
PP Hinge,Chennai Super Kings,88,42,7.0,12.57,2
PP Hinge,Gujarat Titans,17,18,3.0,5.67,2
PP Hinge,Mumbai Indians,54,24,4.0,13.5,2
PP Hinge,Rajasthan Royals,128,72,12.0,10.67,8
PP Ojha,Chennai Super Kings,333,314,52.333333333333336,6.36,21
PP Ojha,Deccan Chargers,37,24,4.0,9.25,0
PP Ojha,Delhi Daredevils,275,246,41.0,6.71,12
PP Ojha,Kings XI Punjab,207,174,29.0,7.14,8
PP Ojha,Kolkata Knight Riders,344,300,50.0,6.88,12
PP Ojha,Mumbai Indians,151,156,26.0,5.81,9
PP Ojha,Pune Warriors,140,120,20.0,7.0,6
PP Ojha,Rajasthan Royals,410,272,45.333333333333336,9.04,8
PP Ojha,Royal Challengers Bengaluru,238,203,33.833333333333336,7.03,13
PP Ojha,Sunrisers Hyderabad,120,90,15.0,8.0,0
PR Veer,Mumbai Indians,25,12,2.0,12.5,0
PV Tambe,Chennai Super Kings,115,90,15.0,7.67,2
PV Tambe,Delhi Daredevils,112,90,15.0,7.47,4
PV Tambe,Kings XI Punjab,97,84,14.0,6.93,1
PV Tambe,Kolkata Knight Riders,70,60,10.0,7.0,5
PV Tambe,Mumbai Indians,98,66,11.0,8.91,4
PV Tambe,Rising Pune Supergiants,33,24,4.0,8.25,2
PV Tambe,Royal Challengers Bengaluru,181,120,20.0,9.05,6
PV Tambe,Sunrisers Hyderabad,128,126,21.0,6.1,4
PVD Chameera,Chennai Super Kings,48,24,4.0,12.0,0
PVD Chameera,Delhi Capitals,44,24,4.0,11.0,1
PVD Chameera,Gujarat Titans,74,54,9.0,8.22,2
PVD Chameera,Kolkata Knight Riders,54,36,6.0,9.0,2
PVD Chameera,Lucknow Super Giants,25,18,3.0,8.33,1
PVD Chameera,Mumbai Indians,109,72,12.0,9.08,2
PVD Chameera,Punjab Kings,87,54,9.0,9.67,2
PVD Chameera,Rajasthan Royals,50,42,7.0,7.14,0
PVD Chameera,Royal Challengers Bengaluru,123,72,12.0,10.25,3
PVSN Raju,Chennai Super Kings,12,6,1.0,12.0,0
PVSN Raju,Gujarat Titans,36,18,3.0,12.0,1
PWA Mulder,Delhi Capitals,16,6,1.0,16.0,0
PWH de Silva,Chennai Super Kings,186,120,20.0,9.3,9
PWH de Silva,Delhi Capitals,147,90,15.0,9.8,3
PWH de Silva,Gujarat Titans,90,72,12.0,7.5,3
PWH de Silva,Kolkata Knight Riders,132,102,17.0,7.76,7
PWH de Silva,Lucknow Super Giants,113,84,14.0,8.07,4
PWH de Silva,Mumbai Indians,79,48,8.0,9.88,4
PWH de Silva,Punjab Kings,161,114,19.0,8.47,6
PWH de Silva,Rajasthan Royals,112,96,16.0,7.0,4
PWH de Silva,Royal Challengers Bengaluru,62,42,7.0,8.86,1
PWH de Silva,Sunrisers Hyderabad,25,30,5.0,5.0,5
Pankaj Singh,Chennai Super Kings,62,48,8.0,7.75,2
Pankaj Singh,Deccan Chargers,51,30,5.0,10.2,0
Pankaj Singh,Delhi Daredevils,79,60,10.0,7.9,4
Pankaj Singh,Kings XI Punjab,74,36,6.0,12.33,0
Pankaj Singh,Kolkata Knight Riders,14,6,1.0,14.0,0
Pankaj Singh,Mumbai Indians,71,36,6.0,11.83,0
Pankaj Singh,Rajasthan Royals,27,24,4.0,6.75,2
Pankaj Singh,Royal Challengers Bengaluru,73,60,10.0,7.3,3
Parvez Rasool,Chennai Super Kings,46,30,5.0,9.2,0
Parvez Rasool,Delhi Daredevils,48,42,7.0,6.86,1
Parvez Rasool,Kolkata Knight Riders,45,30,5.0,9.0,1
Parvez Rasool,Mumbai Indians,5,6,1.0,5.0,0
Parvez Rasool,Rising Pune Supergiants,37,18,3.0,12.33,0
Parvez Rasool,Royal Challengers Bengaluru,23,24,4.0,5.75,1
Parvez Rasool,Sunrisers Hyderabad,64,48,8.0,8.0,1
Prince Yadav,Chennai Super Kings,81,48,8.0,10.12,0
Prince Yadav,Delhi Capitals,85,59,9.833333333333334,8.64,2
Prince Yadav,Gujarat Titans,30,24,4.0,7.5,1
Prince Yadav,Kolkata Knight Riders,69,49,8.166666666666666,8.45,2
Prince Yadav,Mumbai Indians,66,42,7.0,9.43,1
Prince Yadav,Punjab Kings,98,66,11.0,8.91,3
Prince Yadav,Rajasthan Royals,110,72,12.0,9.17,2
Prince Yadav,Royal Challengers Bengaluru,64,42,7.0,9.14,6
Prince Yadav,Sunrisers Hyderabad,59,48,8.0,7.38,3
R Ashwin,Chennai Super Kings,342,270,45.0,7.6,15
R Ashwin,Deccan Chargers,103,132,22.0,4.68,4
R Ashwin,Delhi Capitals,208,174,29.0,7.17,9
R Ashwin,Delhi Daredevils,346,367,61.166666666666664,5.66,18
R Ashwin,Gujarat Lions,60,48,8.0,7.5,0
R Ashwin,Gujarat Titans,186,120,20.0,9.3,0
R Ashwin,Kings XI Punjab,432,372,62.0,6.97,18
R Ashwin,Kochi Tuskers Kerala,47,48,8.0,5.88,3
R Ashwin,Kolkata Knight Riders,762,583,97.16666666666667,7.84,24
R Ashwin,Lucknow Super Giants,128,120,20.0,6.4,5
R Ashwin,Mumbai Indians,847,762,127.0,6.67,27
R Ashwin,Pune Warriors,139,132,22.0,6.32,4
R Ashwin,Punjab Kings,161,120,20.0,8.05,4
R Ashwin,Rajasthan Royals,480,407,67.83333333333333,7.08,20
R Ashwin,Royal Challengers Bengaluru,667,594,99.0,6.74,25
R Ashwin,Sunrisers Hyderabad,544,461,76.83333333333333,7.08,11
R Bhatia,Chennai Super Kings,273,228,38.0,7.18,10
R Bhatia,Deccan Chargers,153,136,22.666666666666668,6.75,11
R Bhatia,Delhi Daredevils,194,163,27.166666666666668,7.14,8
R Bhatia,Gujarat Lions,54,36,6.0,9.0,1
R Bhatia,Kings XI Punjab,207,180,30.0,6.9,4
R Bhatia,Kochi Tuskers Kerala,22,18,3.0,7.33,1
R Bhatia,Kolkata Knight Riders,181,144,24.0,7.54,5
R Bhatia,Mumbai Indians,272,233,38.833333333333336,7.0,13
R Bhatia,Pune Warriors,92,90,15.0,6.13,3
R Bhatia,Rajasthan Royals,118,114,19.0,6.21,5
R Bhatia,Royal Challengers Bengaluru,294,186,31.0,9.48,3
R Bhatia,Sunrisers Hyderabad,124,108,18.0,6.89,7
R Dhawan,Chennai Super Kings,96,72,12.0,8.0,5
R Dhawan,Delhi Capitals,27,18,3.0,9.0,0
R Dhawan,Delhi Daredevils,79,66,11.0,7.18,1
R Dhawan,Gujarat Titans,23,24,4.0,5.75,1
R Dhawan,Kings XI Punjab,24,24,4.0,6.0,1
R Dhawan,Kolkata Knight Riders,128,90,15.0,8.53,1
R Dhawan,Lucknow Super Giants,13,12,2.0,6.5,0
R Dhawan,Mumbai Indians,118,90,15.0,7.87,4
R Dhawan,Pune Warriors,27,24,4.0,6.75,0
R Dhawan,Rajasthan Royals,95,78,13.0,7.31,3
R Dhawan,Rising Pune Supergiants,20,18,3.0,6.67,1
R Dhawan,Royal Challengers Bengaluru,68,60,10.0,6.8,4
R Dhawan,Sunrisers Hyderabad,131,86,14.333333333333334,9.14,4
R Goyal,Chennai Super Kings,33,24,4.0,8.25,0
R McLaren,Chennai Super Kings,73,66,11.0,6.64,1
R McLaren,Deccan Chargers,101,72,12.0,8.42,4
R McLaren,Kings XI Punjab,41,30,5.0,8.2,0
R McLaren,Kolkata Knight Riders,61,42,7.0,8.71,0
R McLaren,Mumbai Indians,54,24,4.0,13.5,2
R McLaren,Pune Warriors,26,18,3.0,8.67,1
R McLaren,Rajasthan Royals,65,36,6.0,10.83,1
R McLaren,Royal Challengers Bengaluru,92,66,11.0,8.36,3
R Ninan,Chennai Super Kings,31,18,3.0,10.33,2
R Ninan,Deccan Chargers,34,18,3.0,11.33,1
R Parag,Chennai Super Kings,62,36,6.0,10.33,0
R Parag,Delhi Capitals,96,60,10.0,9.6,1
R Parag,Gujarat Titans,37,18,3.0,12.33,2
R Parag,Kolkata Knight Riders,75,60,10.0,7.5,1
R Parag,Mumbai Indians,39,30,5.0,7.8,1
R Parag,Punjab Kings,47,30,5.0,9.4,2
R Parag,Royal Challengers Bengaluru,87,49,8.166666666666666,10.65,1
R Parag,Sunrisers Hyderabad,55,36,6.0,9.17,1
R Powell,Kolkata Knight Riders,16,6,1.0,16.0,0
R Powell,Rajasthan Royals,16,12,2.0,8.0,1
R Rampaul,Chennai Super Kings,69,48,8.0,8.62,5
R Rampaul,Delhi Daredevils,70,54,9.0,7.78,2
R Rampaul,Kings XI Punjab,27,24,4.0,6.75,1
R Rampaul,Kolkata Knight Riders,15,24,4.0,3.75,1
R Rampaul,Mumbai Indians,35,24,4.0,8.75,1
R Rampaul,Pune Warriors,20,24,4.0,5.0,2
R Rampaul,Rajasthan Royals,62,70,11.666666666666666,5.31,4
R Ravindra,Kolkata Knight Riders,4,6,1.0,4.0,0
R Ravindra,Sunrisers Hyderabad,3,6,1.0,3.0,0
R Sai Kishore,Chennai Super Kings,79,54,9.0,8.78,3
R Sai Kishore,Delhi Capitals,77,36,6.0,12.83,2
R Sai Kishore,Kolkata Knight Riders,55,36,6.0,9.17,2
R Sai Kishore,Lucknow Super Giants,76,39,6.5,11.69,3
R Sai Kishore,Mumbai Indians,135,96,16.0,8.44,6
R Sai Kishore,Punjab Kings,62,48,8.0,7.75,7
R Sai Kishore,Rajasthan Royals,105,62,10.333333333333334,10.16,5
R Sai Kishore,Royal Challengers Bengaluru,71,66,11.0,6.45,3
R Sai Kishore,Sunrisers Hyderabad,25,28,4.666666666666667,5.36,2
R Sanjay Yadav,Sunrisers Hyderabad,21,12,2.0,10.5,0
R Sathish,Chennai Super Kings,59,30,5.0,11.8,0
R Sathish,Deccan Chargers,12,12,2.0,6.0,0
R Sathish,Kings XI Punjab,13,12,2.0,6.5,0
R Sathish,Kochi Tuskers Kerala,11,6,1.0,11.0,0
R Sathish,Kolkata Knight Riders,10,12,2.0,5.0,1
R Sathish,Mumbai Indians,28,12,2.0,14.0,0
R Sathish,Rajasthan Royals,65,31,5.166666666666667,12.58,1
R Sathish,Rising Pune Supergiants,20,18,3.0,6.67,1
R Sathish,Sunrisers Hyderabad,9,6,1.0,9.0,0
R Sharma,Chennai Super Kings,148,138,23.0,6.43,5
R Sharma,Deccan Chargers,87,72,12.0,7.25,4
R Sharma,Delhi Daredevils,179,132,22.0,8.14,5
R Sharma,Kings XI Punjab,145,132,22.0,6.59,7
R Sharma,Kochi Tuskers Kerala,18,24,4.0,4.5,1
R Sharma,Kolkata Knight Riders,29,24,4.0,7.25,0
R Sharma,Mumbai Indians,87,108,18.0,4.83,5
R Sharma,Rajasthan Royals,159,130,21.666666666666668,7.34,5
R Sharma,Royal Challengers Bengaluru,185,120,20.0,9.25,5
R Sharma,Sunrisers Hyderabad,42,48,8.0,5.25,3
R Shepherd,Chennai Super Kings,70,24,4.0,17.5,0
R Shepherd,Delhi Capitals,91,41,6.833333333333333,13.32,1
R Shepherd,Gujarat Titans,60,36,6.0,10.0,2
R Shepherd,Lucknow Super Giants,130,66,11.0,11.82,3
R Shepherd,Mumbai Indians,43,25,4.166666666666667,10.32,1
R Shepherd,Punjab Kings,101,60,10.0,10.1,4
R Shepherd,Rajasthan Royals,65,42,7.0,9.29,1
R Shepherd,Royal Challengers Bengaluru,22,12,2.0,11.0,0
R Shepherd,Sunrisers Hyderabad,100,54,9.0,11.11,5
R Shukla,Chennai Super Kings,24,12,2.0,12.0,0
R Shukla,Delhi Daredevils,54,36,6.0,9.0,1
R Shukla,Kolkata Knight Riders,26,18,3.0,8.67,2
R Shukla,Rajasthan Royals,42,24,4.0,10.5,0
R Shukla,Royal Challengers Bengaluru,38,24,4.0,9.5,1
R Shukla,Sunrisers Hyderabad,13,6,1.0,13.0,1
R Tewatia,Chennai Super Kings,155,114,19.0,8.16,8
R Tewatia,Delhi Capitals,108,90,15.0,7.2,2
R Tewatia,Kings XI Punjab,125,96,16.0,7.81,3
R Tewatia,Kolkata Knight Riders,128,114,19.0,6.74,10
R Tewatia,Lucknow Super Giants,7,6,1.0,7.0,0
R Tewatia,Mumbai Indians,142,104,17.333333333333332,8.19,4
R Tewatia,Punjab Kings,71,36,6.0,11.83,1
R Tewatia,Rajasthan Royals,37,30,5.0,7.4,0
R Tewatia,Rising Pune Supergiants,14,18,3.0,4.67,0
R Tewatia,Royal Challengers Bengaluru,140,114,19.0,7.37,2
R Tewatia,Sunrisers Hyderabad,160,121,20.166666666666668,7.93,2
R Vinay Kumar,Chennai Super Kings,449,292,48.666666666666664,9.23,17
R Vinay Kumar,Deccan Chargers,154,134,22.333333333333332,6.9,13
R Vinay Kumar,Delhi Daredevils,433,308,51.333333333333336,8.44,9
R Vinay Kumar,Gujarat Lions,17,18,3.0,5.67,2
R Vinay Kumar,Kings XI Punjab,299,203,33.833333333333336,8.84,4
R Vinay Kumar,Kolkata Knight Riders,301,263,43.833333333333336,6.87,19
R Vinay Kumar,Mumbai Indians,393,276,46.0,8.54,11
R Vinay Kumar,Pune Warriors,131,114,19.0,6.89,10
R Vinay Kumar,Rajasthan Royals,401,287,47.833333333333336,8.38,11
R Vinay Kumar,Rising Pune Supergiants,11,12,2.0,5.5,0
R Vinay Kumar,Royal Challengers Bengaluru,142,100,16.666666666666668,8.52,6
R Vinay Kumar,Sunrisers Hyderabad,167,120,20.0,8.35,3
RA Bawa,Punjab Kings,9,6,1.0,9.0,1
RA Bawa,Royal Challengers Bengaluru,32,18,3.0,10.67,1
RA Jadeja,Chennai Super Kings,71,62,10.333333333333334,6.87,4
RA Jadeja,Deccan Chargers,111,108,18.0,6.17,8
RA Jadeja,Delhi Capitals,361,251,41.833333333333336,8.63,14
RA Jadeja,Delhi Daredevils,318,263,43.833333333333336,7.25,9
RA Jadeja,Gujarat Titans,257,180,30.0,8.57,8
RA Jadeja,Kings XI Punjab,459,336,56.0,8.2,13
RA Jadeja,Kolkata Knight Riders,646,541,90.16666666666667,7.16,25
RA Jadeja,Lucknow Super Giants,143,108,18.0,7.94,4
RA Jadeja,Mumbai Indians,777,546,91.0,8.54,21
RA Jadeja,Pune Warriors,98,96,16.0,6.12,3
RA Jadeja,Punjab Kings,228,192,32.0,7.12,7
RA Jadeja,Rajasthan Royals,476,412,68.66666666666667,6.93,22
RA Jadeja,Rising Pune Supergiants,112,84,14.0,8.0,3
RA Jadeja,Royal Challengers Bengaluru,770,624,104.0,7.4,27
